FIPS,State,FIPSYearKey,County,FF/100000,Year,Mortality
46081,SD,46081-2009,Lawrence,106.3920334,2009,179.0803608
46081,SD,46081-2011,Lawrence,90.4902929,2011,177.3708173
46083,SD,46083-2007,Lincoln,39.7350993,2007,161.7203652
46083,SD,46083-2009,Lincoln,46.0963657,2009,156.6886457
46083,SD,46083-2011,Lincoln,36.3302203,2011,154.1924065
46085,SD,46085-2007,Lyman,51.53311,2007,203.12673
46085,SD,46085-2009,Lyman,25.7003341,2009,195.7811617
46085,SD,46085-2011,Lyman,26.2743037,2011,193.5061615
46087,SD,46087-2007,McCook,17.4672489,2007,204.9885219
46087,SD,46087-2009,McCook,17.796761,2009,203.7079715
46087,SD,46087-2011,McCook,17.9985601,2011,201.1038582
46089,SD,46089-2007,McPherson,0,2007,151.8758541
46089,SD,46089-2009,McPherson,0,2009,146.8240314
46089,SD,46089-2011,McPherson,0,2011,147.4292061
46091,SD,46091-2007,Marshall,23.56823,2007,176.8671235
46091,SD,46091-2009,Marshall,24.0384615,2009,173.3939982
46091,SD,46091-2011,Marshall,0,2011,170.7559565
46093,SD,46093-2007,Meade,33.2198322,2007,198.4834294
46093,SD,46093-2009,Meade,33.4504098,2009,194.5894231
46093,SD,46093-2011,Meade,31.3160573,2011,193.0275513
46095,SD,46095-2007,Mellette,0,2007,239.0824318
46095,SD,46095-2009,Mellette,48.9715965,2009,231.5480084
46095,SD,46095-2011,Mellette,48.3792937,2011,230.1552165
46097,SD,46097-2007,Miner,82.2030415,2007,189.3999857
46097,SD,46097-2009,Miner,82.6446281,2009,185.5185025
46097,SD,46097-2011,Miner,127.1725307,2011,183.3074386
46099,SD,46099-2007,Minnehaha,76.6501065,2007,206.5982444
46099,SD,46099-2009,Minnehaha,62.8250514,2009,203.2200324
46099,SD,46099-2011,Minnehaha,73.3615911,2011,203.3148539
46101,SD,46101-2007,Moody,46.0687961,2007,166.7627574
46101,SD,46101-2009,Moody,15.6862745,2009,167.7414578
46101,SD,46101-2011,Moody,46.3320463,2011,166.8383916
46103,SD,46103-2007,Pennington,85.9952133,2007,185.7617777
46103,SD,46103-2009,Pennington,83.2920178,2009,182.5703488
46103,SD,46103-2011,Pennington,80.7275203,2011,182.7853337
46105,SD,46105-2007,Perkins,34.1413452,2007,190.0259292
46105,SD,46105-2009,Perkins,34.8553503,2009,186.5105767
46105,SD,46105-2011,Perkins,33.3222259,2011,188.14952
46107,SD,46107-2007,Potter,136.8613139,2007,178.97094
46107,SD,46107-2009,Potter,48.709206,2009,176.0742158
46107,SD,46107-2011,Potter,42.3011844,2011,176.7473406
46109,SD,46109-2007,Roberts,90.5250453,2007,208.9467925
46109,SD,46109-2009,Roberts,70.4721635,2009,205.6911103
46109,SD,46109-2011,Roberts,77.7756173,2011,205.2666342
46111,SD,46111-2007,Sanborn,40.7664085,2007,180.246621
46111,SD,46111-2009,Sanborn,41.1184211,2009,178.5951078
46111,SD,46111-2011,Sanborn,83.6120401,2011,178.3980912
46113,SD,46113-2007,Shannon,14.6993973,2007,#N/A
46113,SD,46113-2009,Shannon,14.5698259,2009,#N/A
46113,SD,46113-2011,Shannon,14.3595635,2011,#N/A
46115,SD,46115-2007,Spink,30.1659125,2007,183.9427038
46115,SD,46115-2009,Spink,30.5157156,2009,178.9693916
46115,SD,46115-2011,Spink,30.9119011,2011,177.4405402
46117,SD,46117-2007,Stanley,71.5051841,2007,200.8762092
46117,SD,46117-2009,Stanley,35.8166189,2009,198.1105158
46117,SD,46117-2011,Stanley,33.3111259,2011,197.4697041
46119,SD,46119-2007,Sully,0,2007,161.1773226
46119,SD,46119-2009,Sully,0,2009,161.7009938
46119,SD,46119-2011,Sully,0,2011,158.7021642
46121,SD,46121-2007,Todd,9.8970705,2007,248.8514324
46121,SD,46121-2009,Todd,9.905894,2009,247.4244995
46121,SD,46121-2011,Todd,10.1812258,2011,242.2970144
46123,SD,46123-2007,Tripp,87.1839582,2007,192.3184863
46123,SD,46123-2009,Tripp,72.1891355,2009,189.2435322
46123,SD,46123-2011,Tripp,71.237756,2011,186.6649796
46125,SD,46125-2007,Turner,11.9602918,2007,190.611242
46125,SD,46125-2009,Turner,24.2806847,2009,186.0134355
46125,SD,46125-2011,Turner,24.0038406,2011,182.5027425
46127,SD,46127-2007,Union,42.9092469,2007,193.2516774
46127,SD,46127-2009,Union,41.1268764,2009,191.6764113
46127,SD,46127-2011,Union,40.952836,2011,187.6857122
46129,SD,46129-2007,Walworth,113.8303927,2007,193.310371
46129,SD,46129-2009,Walworth,133.8944147,2009,189.9211215
46129,SD,46129-2011,Walworth,107.6233184,2011,187.9201786
46135,SD,46135-2007,Yankton,87.5172731,2007,170.0381882
46135,SD,46135-2009,Yankton,77.3219321,2009,166.852583
46135,SD,46135-2011,Yankton,75.1813197,2011,164.5149192
46137,SD,46137-2007,Ziebach,38.3288616,2007,186.4848564
46137,SD,46137-2009,Ziebach,0,2009,186.6977302
46137,SD,46137-2011,Ziebach,0,2011,177.5658726
47001,TN,47001-2007,Anderson,79.1031341,2007,219.8433715
47001,TN,47001-2009,Anderson,80.1613916,2009,218.9769956
47001,TN,47001-2011,Anderson,79.7522364,2011,216.1510274
47003,TN,47003-2007,Bedford,53.8950394,2007,228.7498818
47003,TN,47003-2009,Bedford,52.2340958,2009,223.9407328
47003,TN,47003-2011,Bedford,50.5394537,2011,225.3158742
47005,TN,47005-2007,Benton,55.7206538,2007,254.1077944
47005,TN,47005-2009,Benton,43.6817473,2009,254.1630417
47005,TN,47005-2011,Benton,42.6049909,2011,255.4491609
47007,TN,47007-2007,Bledsoe,7.6593137,2007,195.2189249
47007,TN,47007-2009,Bledsoe,7.711884,2009,196.0527619
47007,TN,47007-2011,Bledsoe,7.7730276,2011,195.6919884
47009,TN,47009-2007,Blount,54.244417,2007,206.5732717
47009,TN,47009-2009,Blount,56.1962471,2009,203.7954662
47009,TN,47009-2011,Blount,50.8470472,2011,203.482713
47011,TN,47011-2007,Bradley,68.0649654,2007,214.4401885
47011,TN,47011-2009,Bradley,77.7811892,2009,211.3386113
47011,TN,47011-2011,Bradley,67.9626206,2011,211.1351072
47013,TN,47013-2007,Campbell,56.7033184,2007,257.9604214
47013,TN,47013-2009,Campbell,63.4610691,2009,260.0267076
47013,TN,47013-2011,Campbell,59.2417062,2011,254.6756643
47015,TN,47015-2007,Cannon,37.2300819,2007,217.4059745
47015,TN,47015-2009,Cannon,36.0750361,2009,218.3844478
47015,TN,47015-2011,Cannon,29.067655,2011,217.3922291
47017,TN,47017-2007,Carroll,45.1655491,2007,250.6859312
47017,TN,47017-2009,Carroll,49.0935232,2009,249.0724387
47017,TN,47017-2011,Carroll,49.1970341,2011,250.705365
47019,TN,47019-2007,Carter,52.597645,2007,221.1478111
47019,TN,47019-2009,Carter,47.4230645,2009,223.9584037
47019,TN,47019-2011,Carter,52.4613098,2011,220.6749085
47021,TN,47021-2007,Cheatham,43.4249515,2007,243.5715115
47021,TN,47021-2009,Cheatham,45.1399338,2009,244.422634
47021,TN,47021-2011,Cheatham,46.0617227,2011,243.4213446
47023,TN,47023-2007,Chester,74.6361488,2007,203.91331
47023,TN,47023-2009,Chester,67.4350172,2009,204.1692634
47023,TN,47023-2011,Chester,58.3396535,2011,204.5359007
47025,TN,47025-2007,Claiborne,35.3640894,2007,263.7184286
47025,TN,47025-2009,Claiborne,48.0107544,2009,268.7506048
47025,TN,47025-2011,Claiborne,43.516101,2011,270.8666502
47027,TN,47027-2007,Clay,37.8644453,2007,237.9180547
47027,TN,47027-2009,Clay,37.9987334,2009,235.1899735
47027,TN,47027-2011,Clay,38.6548125,2011,234.014325
47029,TN,47029-2007,Cocke,53.6829317,2007,249.1518548
47029,TN,47029-2009,Cocke,55.4831193,2009,251.5256296
47029,TN,47029-2011,Cocke,50.6414585,2011,252.2731303
47031,TN,47031-2007,Coffee,67.6472294,2007,229.6028024
47031,TN,47031-2009,Coffee,64.7360104,2009,233.6376087
47031,TN,47031-2011,Coffee,69.790252,2011,232.3135688
47033,TN,47033-2007,Crockett,34.7149899,2007,202.4265729
47033,TN,47033-2009,Crockett,27.6014353,2009,201.575699
47033,TN,47033-2011,Crockett,34.3571772,2011,201.0454061
47035,TN,47035-2007,Cumberland,56.3232202,2007,197.5781029
47035,TN,47035-2009,Cumberland,59.1398843,2009,196.8064806
47035,TN,47035-2011,Cumberland,52.9735838,2011,196.2497349
47037,TN,47037-2007,Davidson,92.0525794,2007,221.7126919
47037,TN,47037-2009,Davidson,90.2927435,2009,218.4884884
47037,TN,47037-2011,Davidson,90.326134,2011,215.2297383
47039,TN,47039-2007,Decatur,52.1512386,2007,231.4900585
47039,TN,47039-2009,Decatur,60.7375271,2009,234.2888365
47039,TN,47039-2011,Decatur,34.2260631,2011,233.3356153
47041,TN,47041-2007,DeKalb,48.4183344,2007,218.4446911
47041,TN,47041-2009,DeKalb,36.9315184,2009,217.0770927
47041,TN,47041-2011,DeKalb,37.1274,2011,218.5911784
47043,TN,47043-2007,Dickson,67.4948852,2007,230.2552102
47043,TN,47043-2009,Dickson,68.4221439,2009,231.1952714
47043,TN,47043-2011,Dickson,63.8964877,2011,230.3437239
47045,TN,47045-2007,Dyer,82.2717622,2007,238.4249657
47045,TN,47045-2009,Dyer,68.7630584,2009,232.0794315
47045,TN,47045-2011,Dyer,57.6036866,2011,233.3157212
47047,TN,47047-2007,Fayette,34.9293353,2007,205.1983649
47047,TN,47047-2009,Fayette,43.8313781,2009,203.2436304
47047,TN,47047-2011,Fayette,28.5617843,2011,198.6374802
47049,TN,47049-2007,Fentress,45.9611628,2007,265.2352982
47049,TN,47049-2009,Fentress,45.2565481,2009,265.5003598
47049,TN,47049-2011,Fentress,38.845727,2011,263.0882413
47051,TN,47051-2007,Franklin,33.9888322,2007,216.4350738
47051,TN,47051-2009,Franklin,38.731542,2009,214.3431241
47051,TN,47051-2011,Franklin,36.6595791,2011,211.3760067
47053,TN,47053-2007,Gibson,72.2617942,2007,248.7818433
47053,TN,47053-2009,Gibson,62.6667745,2009,247.5638707
47053,TN,47053-2011,Gibson,58.0754981,2011,248.0328916
47055,TN,47055-2007,Giles,72.3863362,2007,222.263579
47055,TN,47055-2009,Giles,65.3325081,2009,224.2351283
47055,TN,47055-2011,Giles,68.0573043,2011,221.8921485
47057,TN,47057-2007,Grainger,26.5369306,2007,252.19888
47057,TN,47057-2009,Grainger,21.8751367,2009,247.8946804
47057,TN,47057-2011,Grainger,26.3550909,2011,250.3966323
47059,TN,47059-2007,Greene,59.2210159,2007,231.4353586
47059,TN,47059-2009,Greene,66.3830301,2009,232.5199397
47059,TN,47059-2011,Greene,63.4563521,2011,235.0606941
47061,TN,47061-2007,Grundy,34.9381595,2007,242.2831458
47061,TN,47061-2009,Grundy,35.3857042,2009,246.9498785
47061,TN,47061-2011,Grundy,44.2967885,2011,247.3632528
47063,TN,47063-2007,Hamblen,83.9386602,2007,234.4402402
47063,TN,47063-2009,Hamblen,88.8423524,2009,234.3512835
47063,TN,47063-2011,Hamblen,87.2157559,2011,233.5791602
47065,TN,47065-2007,Hamilton,95.7365523,2007,205.0858109
47065,TN,47065-2009,Hamilton,88.0848224,2009,201.7578334
47065,TN,47065-2011,Hamilton,88.0139649,2011,200.9417894
47067,TN,47067-2007,Hancock,29.9446025,2007,243.9139351
47067,TN,47067-2009,Hancock,45.5373406,2009,245.7049309
47067,TN,47067-2011,Hancock,29.6868042,2011,251.7719759
47069,TN,47069-2007,Hardeman,35.9647545,2007,237.9393233
47069,TN,47069-2009,Hardeman,28.9718611,2009,239.0827612
47069,TN,47069-2011,Hardeman,29.8129239,2011,236.4074252
47071,TN,47071-2007,Hardin,53.5393323,2007,224.0757085
47071,TN,47071-2009,Hardin,53.3170843,2009,223.3070549
47071,TN,47071-2011,Hardin,46.378604,2011,222.6131564
47073,TN,47073-2007,Hawkins,52.608505,2007,230.8456576
47073,TN,47073-2009,Hawkins,58.8398173,2009,230.3499563
47073,TN,47073-2011,Hawkins,56.4662702,2011,230.2400703
47075,TN,47075-2007,Haywood,78.2676755,2007,236.025162
47075,TN,47075-2009,Haywood,68.8522854,2009,231.7716558
47075,TN,47075-2011,Haywood,59.5560368,2011,230.5420625
47077,TN,47077-2007,Henderson,52.318846,2007,235.4680573
47077,TN,47077-2009,Henderson,55.4795281,2009,237.0254236
47077,TN,47077-2011,Henderson,64.4883921,2011,232.7962222
47079,TN,47079-2007,Henry,76.1493797,2007,241.0728769
47079,TN,47079-2009,Henry,65.8802861,2009,244.1106677
47079,TN,47079-2011,Henry,77.2749753,2011,244.4212093
47081,TN,47081-2007,Hickman,33.6360579,2007,265.1001868
47081,TN,47081-2009,Hickman,25.2047889,2009,267.4846742
47081,TN,47081-2011,Hickman,20.4867655,2011,265.9005665
47083,TN,47083-2007,Houston,37.2531976,2007,232.1781395
47083,TN,47083-2009,Houston,61.3195977,2009,230.9201188
47083,TN,47083-2011,Houston,60.0024001,2011,232.5866262
47085,TN,47085-2007,Humphreys,54.7705116,2007,243.8089638
47085,TN,47085-2009,Humphreys,60.1948123,2009,242.8779366
47085,TN,47085-2011,Humphreys,64.970222,2011,242.7692592
47087,TN,47087-2007,Jackson,18.4331797,2007,230.3747821
47087,TN,47087-2009,Jackson,18.3908046,2009,229.1650434
47087,TN,47087-2011,Jackson,26.3829039,2011,230.1521984
47089,TN,47089-2007,Jefferson,59.5013784,2007,218.4337431
47089,TN,47089-2009,Jefferson,56.0689842,2009,216.7984172
47089,TN,47089-2011,Jefferson,54.1942477,2011,215.1288539
47091,TN,47091-2007,Johnson,49.795286,2007,235.7713866
47091,TN,47091-2009,Johnson,49.9833389,2009,233.736455
47091,TN,47091-2011,Johnson,49.3664637,2011,230.3354872
47093,TN,47093-2007,Knox,79.8180431,2007,216.3108072
47093,TN,47093-2009,Knox,81.4734064,2009,212.7266551
47093,TN,47093-2011,Knox,79.4179375,2011,210.5311983
47095,TN,47095-2007,Lake,40.4749056,2007,284.750345
47095,TN,47095-2009,Lake,27.3860058,2009,286.1015929
47095,TN,47095-2011,Lake,25.7102455,2011,283.3295089
47097,TN,47097-2007,Lauderdale,30.0763187,2007,259.0873458
47097,TN,47097-2009,Lauderdale,33.9994711,2009,252.500008
47097,TN,47097-2011,Lauderdale,39.6424968,2011,251.9795267
47099,TN,47099-2007,Lawrence,56.2567263,2007,236.5621175
47099,TN,47099-2009,Lawrence,53.250714,2009,235.2020613
47099,TN,47099-2011,Lawrence,64.1101745,2011,233.9958254
47101,TN,47101-2007,Lewis,69.3962526,2007,242.9802111
47101,TN,47101-2009,Lewis,69.4384168,2009,245.3880875
47101,TN,47101-2011,Lewis,57.6511283,2011,244.7375638
47103,TN,47103-2007,Lincoln,51.9353558,2007,233.1508649
47103,TN,47103-2009,Lincoln,50.9378558,2009,232.3363372
47103,TN,47103-2011,Lincoln,53.8422422,2011,230.8724254
47105,TN,47105-2007,Loudon,57.3369206,2007,203.0710597
47105,TN,47105-2009,Loudon,64.2054575,2009,199.4226956
47105,TN,47105-2011,Loudon,62.9607815,2011,193.89078
47107,TN,47107-2007,McMinn,76.753334,2007,226.0336749
47107,TN,47107-2009,McMinn,72.0529399,2009,224.0531158
47107,TN,47107-2011,McMinn,68.5609812,2011,225.5101936
47109,TN,47109-2007,McNairy,59.0597685,2007,248.4767493
47109,TN,47109-2009,McNairy,46.5188401,2009,244.5533609
47109,TN,47109-2011,McNairy,49.819882,2011,245.2979745
47111,TN,47111-2007,Macon,46.0935699,2007,260.7006359
47111,TN,47111-2009,Macon,45.3370812,2009,259.8071341
47111,TN,47111-2011,Macon,35.5792751,2011,257.559502
47113,TN,47113-2007,Madison,85.9070961,2007,213.307422
47113,TN,47113-2009,Madison,84.260715,2009,210.6105215
47113,TN,47113-2011,Madison,77.3497532,2011,205.906423
47115,TN,47115-2007,Marion,78.5181484,2007,254.8578219
47115,TN,47115-2009,Marion,57.0044178,2009,256.0837347
47115,TN,47115-2011,Marion,49.6049321,2011,252.9743921
47117,TN,47117-2007,Marshall,61.2619971,2007,237.8625669
47117,TN,47117-2009,Marshall,59.4471416,2009,237.2680701
47117,TN,47117-2011,Marshall,61.526505,2011,238.8544736
47119,TN,47119-2007,Maury,68.3909475,2007,226.7846257
47119,TN,47119-2009,Maury,69.9864772,2009,226.5548615
47119,TN,47119-2011,Maury,85.8800869,2011,220.1088593
47121,TN,47121-2007,Meigs,8.5440875,2007,226.3869571
47121,TN,47121-2009,Meigs,8.2590023,2009,228.2983946
47121,TN,47121-2011,Meigs,34.080259,2011,228.9367239
47123,TN,47123-2007,Monroe,64.7104764,2007,231.6377869
47123,TN,47123-2009,Monroe,61.0953524,2009,232.2822594
47123,TN,47123-2011,Monroe,55.7016176,2011,232.469133
47125,TN,47125-2007,Montgomery,68.4489216,2007,234.5443615
47125,TN,47125-2009,Montgomery,70.1959274,2009,234.0133096
47125,TN,47125-2011,Montgomery,65.6780981,2011,228.2490674
47127,TN,47127-2007,Moore,33.0961443,2007,170.0195396
47127,TN,47127-2009,Moore,16.4041995,2009,167.9153022
47127,TN,47127-2011,Moore,31.1963812,2011,166.3066532
47129,TN,47129-2007,Morgan,15.3178453,2007,237.2992765
47129,TN,47129-2009,Morgan,16.0102466,2009,235.2785227
47129,TN,47129-2011,Morgan,13.7375218,2011,228.0269102
47131,TN,47131-2007,Obion,76.0095012,2007,239.0822015
47131,TN,47131-2009,Obion,69.9945913,2009,242.7058961
47131,TN,47131-2011,Obion,69.2041522,2011,241.962096
47133,TN,47133-2007,Overton,57.2983813,2007,247.1785696
47133,TN,47133-2009,Overton,52.2317189,2009,249.0088421
47133,TN,47133-2011,Overton,36.086427,2011,245.4782531
47135,TN,47135-2007,Perry,39.0726752,2007,246.0223077
47135,TN,47135-2009,Perry,51.111679,2009,240.6223407
47135,TN,47135-2011,Perry,37.9842998,2011,241.4472929
47137,TN,47137-2007,Pickett,62.6174076,2007,207.1266582
47137,TN,47137-2009,Pickett,62.7221409,2009,204.2630423
47137,TN,47137-2011,Pickett,117.1417415,2011,202.177957
47139,TN,47139-2007,Polk,38.1533766,2007,257.10587
47139,TN,47139-2009,Polk,44.7341513,2009,260.0460999
47139,TN,47139-2011,Polk,35.7589844,2011,259.4478932
47141,TN,47141-2007,Putnam,72.9269444,2007,226.3917021
47141,TN,47141-2009,Putnam,64.889343,2009,221.1536427
47141,TN,47141-2011,Putnam,64.4206256,2011,217.9115495
47143,TN,47143-2007,Rhea,68.7060363,2007,237.2912962
47143,TN,47143-2009,Rhea,66.6328214,2009,234.4681556
47143,TN,47143-2011,Rhea,59.228779,2011,232.9112681
47145,TN,47145-2007,Roane,67.5308109,2007,223.6591656
47145,TN,47145-2009,Roane,57.935262,2009,224.4169365
47145,TN,47145-2011,Roane,55.7227237,2011,222.7511734
47147,TN,47147-2007,Robertson,59.6996167,2007,231.2344358
47147,TN,47147-2009,Robertson,51.0656193,2009,225.6091943
47147,TN,47147-2011,Robertson,52.15629,2011,226.2663279
47149,TN,47149-2007,Rutherford,68.5936241,2007,208.3466347
47149,TN,47149-2009,Rutherford,66.5245402,2009,206.7570265
47149,TN,47149-2011,Rutherford,63.5874476,2011,205.6640129
47151,TN,47151-2007,Scott,77.4558046,2007,281.4367802
47151,TN,47151-2009,Scott,73.1729626,2009,284.6604808
47151,TN,47151-2011,Scott,72.2021661,2011,284.5941368
47153,TN,47153-2007,Sequatchie,59.4177065,2007,226.1766753
47153,TN,47153-2009,Sequatchie,43.1189364,2009,224.1446732
47153,TN,47153-2011,Sequatchie,48.7940889,2011,225.6219566
47155,TN,47155-2007,Sevier,113.1599009,2007,210.2898144
47155,TN,47155-2009,Sevier,103.1967812,2009,209.4326447
47155,TN,47155-2011,Sevier,91.8374041,2011,209.4531921
47157,TN,47157-2007,Shelby,77.176933,2007,234.4315899
47157,TN,47157-2009,Shelby,73.2423997,2009,230.2427782
47157,TN,47157-2011,Shelby,72.5065448,2011,225.2033149
47159,TN,47159-2007,Smith,42.4245638,2007,233.5784151
47159,TN,47159-2009,Smith,41.6644966,2009,233.5617187
47159,TN,47159-2011,Smith,41.7754569,2011,234.4276012
47161,TN,47161-2007,Stewart,46.022858,2007,244.4811143
47161,TN,47161-2009,Stewart,37.4812594,2009,249.3693029
47161,TN,47161-2011,Stewart,60.670408,2011,249.2816009
47163,TN,47163-2007,Sullivan,91.8566775,2007,216.3287111
47163,TN,47163-2009,Sullivan,97.054713,2009,213.0663592
47163,TN,47163-2011,Sullivan,88.9346267,2011,215.8180288
47165,TN,47165-2007,Sumner,55.709211,2007,204.6118693
47165,TN,47165-2009,Sumner,56.6896995,2009,201.4348367
47165,TN,47165-2011,Sumner,56.2051733,2011,195.2700257
47167,TN,47167-2007,Tipton,41.580762,2007,242.819399
47167,TN,47167-2009,Tipton,36.9778973,2009,244.654277
47167,TN,47167-2011,Tipton,35.8931689,2011,243.4441594
47169,TN,47169-2007,Trousdale,25.9437022,2007,260.8100174
47169,TN,47169-2009,Trousdale,25.24615,2009,260.1549526
47169,TN,47169-2011,Trousdale,38.3828045,2011,258.6406284
47171,TN,47171-2007,Unicoi,50.8417128,2007,234.2954182
47171,TN,47171-2009,Unicoi,73.2807215,2009,233.5853886
47171,TN,47171-2011,Unicoi,54.7045952,2011,233.7166666
47173,TN,47173-2007,Union,31.6940468,2007,244.8314211
47173,TN,47173-2009,Union,26.0905865,2009,245.6658807
47173,TN,47173-2011,Union,20.8333333,2011,246.3132639
47175,TN,47175-2007,Van Buren,0,2007,204.6085708
47175,TN,47175-2009,Van Buren,0,2009,202.1046141
47175,TN,47175-2011,Van Buren,0,2011,204.4272906
47177,TN,47177-2007,Warren,55.1240291,2007,237.9623675
47177,TN,47177-2009,Warren,56.8167782,2009,236.9639896
47177,TN,47177-2011,Warren,57.6051294,2011,238.7772975
47179,TN,47179-2007,Washington,86.5340953,2007,216.9107376
47179,TN,47179-2009,Washington,89.5537239,2009,210.2882675
47179,TN,47179-2011,Washington,84.4370462,2011,211.6612331
47181,TN,47181-2007,Wayne,24.13273,2007,229.798421
47181,TN,47181-2009,Wayne,18.175209,2009,225.15166
47181,TN,47181-2011,Wayne,17.6980709,2011,223.1665856
47183,TN,47183-2007,Weakley,66.203244,2007,227.0322613
47183,TN,47183-2009,Weakley,59.7746496,2009,228.0005152
47183,TN,47183-2011,Weakley,57.1755289,2011,225.8661361
47185,TN,47185-2007,White,56.0762637,2007,239.7834164
47185,TN,47185-2009,White,55.0227952,2009,238.4052055
47185,TN,47185-2011,White,57.3635703,2011,241.1623908
47187,TN,47187-2007,Williamson,81.5680253,2007,164.704695
47187,TN,47187-2009,Williamson,83.1269297,2009,156.4070205
47187,TN,47187-2011,Williamson,79.0199406,2011,155.8792966
47189,TN,47189-2007,Wilson,72.2767166,2007,212.7920606
47189,TN,47189-2009,Wilson,64.9599117,2009,208.4512337
47189,TN,47189-2011,Wilson,70.3156487,2011,208.9425464
48001,TX,48001-2007,Anderson,38.7637876,2007,298.9534801
48001,TX,48001-2009,Anderson,33.3327485,2009,300.9238723
48001,TX,48001-2011,Anderson,30.8705495,2011,312.1290355
48003,TX,48003-2007,Andrews,83.6883749,2007,208.5281821
48003,TX,48003-2009,Andrews,64.0250409,2009,207.7148876
48003,TX,48003-2011,Andrews,58.2712852,2011,205.5180973
48005,TX,48005-2007,Angelina,71.4415451,2007,207.9225882
48005,TX,48005-2009,Angelina,74.0962056,2009,207.6984918
48005,TX,48005-2011,Angelina,69.5798971,2011,201.8827659
48007,TX,48007-2007,Aransas,45.2172483,2007,217.7695545
48007,TX,48007-2009,Aransas,48.3364215,2009,216.9609126
48007,TX,48007-2011,Aransas,51.3390947,2011,216.7662832
48009,TX,48009-2007,Archer,44.9741399,2007,169.1236334
48009,TX,48009-2009,Archer,33.6624776,2009,166.446382
48009,TX,48009-2011,Archer,33.9289753,2011,164.3477394
48011,TX,48011-2007,Armstrong,145.701797,2007,191.6449656
48011,TX,48011-2009,Armstrong,96.8523002,2009,190.8333476
48011,TX,48011-2011,Armstrong,51.8672199,2011,185.888581
48013,TX,48013-2007,Atascosa,59.641235,2007,194.010929
48013,TX,48013-2009,Atascosa,49.2908834,2009,191.6876509
48013,TX,48013-2011,Atascosa,52.6558283,2011,186.937055
48015,TX,48015-2007,Austin,78.7815126,2007,186.7412469
48015,TX,48015-2009,Austin,62.3899002,2009,186.1885988
48015,TX,48015-2011,Austin,48.8400488,2011,182.9832404
48017,TX,48017-2007,Bailey,47.7554919,2007,170.5545432
48017,TX,48017-2009,Bailey,47.8240077,2009,167.0524554
48017,TX,48017-2011,Bailey,41.3964399,2011,164.0704851
48019,TX,48019-2007,Bandera,39.3739541,2007,181.7010509
48019,TX,48019-2009,Bandera,34.0466926,2009,174.6729238
48019,TX,48019-2011,Bandera,43.8212095,2011,171.8808128
48021,TX,48021-2007,Bastrop,41.5604566,2007,211.3805309
48021,TX,48021-2009,Bastrop,41.4017843,2009,205.6083961
48021,TX,48021-2011,Bastrop,53.2516808,2011,203.8757912
48023,TX,48023-2007,Baylor,77.7202073,2007,225.6673968
48023,TX,48023-2009,Baylor,108.7843351,2009,226.0724862
48023,TX,48023-2011,Baylor,80.1924619,2011,227.1881309
48025,TX,48025-2007,Bee,49.3263865,2007,188.5317022
48025,TX,48025-2009,Bee,46.1723151,2009,184.4119476
48025,TX,48025-2011,Bee,40.5047515,2011,181.698285
48027,TX,48027-2007,Bell,67.5428071,2007,215.5996565
48027,TX,48027-2009,Bell,70.3321005,2009,208.5075233
48027,TX,48027-2011,Bell,65.3561593,2011,207.5416911
48029,TX,48029-2007,Bexar,73.6985534,2007,183.300046
48029,TX,48029-2009,Bexar,73.3295871,2009,177.2441172
48029,TX,48029-2011,Bexar,71.0644232,2011,176.5837057
48031,TX,48031-2007,Blanco,55.6111667,2007,174.0220937
48031,TX,48031-2009,Blanco,86.9754294,2009,170.673634
48031,TX,48031-2011,Blanco,84.9056604,2011,167.9623196
48033,TX,48033-2007,Borden,0,2007,173.5160096
48033,TX,48033-2009,Borden,0,2009,166.3676301
48033,TX,48033-2011,Borden,0,2011,164.8429264
48035,TX,48035-2007,Bosque,22.4908631,2007,216.6572984
48035,TX,48035-2009,Bosque,28.3591402,2009,215.2718193
48035,TX,48035-2011,Bosque,32.776139,2011,213.5218898
48037,TX,48037-2007,Bowie,88.4627146,2007,226.0478805
48037,TX,48037-2009,Bowie,89.3959389,2009,222.0858269
48037,TX,48037-2011,Bowie,91.6017372,2011,218.9600447
48039,TX,48039-2007,Brazoria,55.9524541,2007,209.4953647
48039,TX,48039-2009,Brazoria,53.0387312,2009,201.6014678
48039,TX,48039-2011,Brazoria,55.6296938,2011,201.3088306
48041,TX,48041-2007,Brazos,85.5993715,2007,180.3297689
48041,TX,48041-2009,Brazos,85.5593582,2009,180.3203961
48041,TX,48041-2011,Brazos,83.4885039,2011,173.4952847
48043,TX,48043-2007,Brewster,119.8779425,2007,159.2259668
48043,TX,48043-2009,Brewster,84.3792849,2009,156.5647427
48043,TX,48043-2011,Brewster,74.5791605,2011,154.2004928
48045,TX,48045-2007,Briscoe,66.9344043,2007,198.799914
48045,TX,48045-2009,Briscoe,0,2009,198.4317685
48045,TX,48045-2011,Briscoe,0,2011,194.4635347
48047,TX,48047-2007,Brooks,120.4496788,2007,184.9887597
48047,TX,48047-2009,Brooks,94.8895215,2009,182.1116713
48047,TX,48047-2011,Brooks,110.7726392,2011,181.5841231
48049,TX,48049-2007,Brown,83.706087,2007,229.1494917
48049,TX,48049-2009,Brown,84.015963,2009,226.2890448
48049,TX,48049-2011,Brown,86.4191065,2011,224.9218011
48051,TX,48051-2007,Burleson,42.2705314,2007,206.9416478
48051,TX,48051-2009,Burleson,54.3150272,2009,205.2026394
