FIPS,State,County,2007,2009,2011
29003,MO,Andrew,0.356400356,0.410509031,0.581530589
29005,MO,Atchison,0.164015089,0.331345262,0.359130903
29007,MO,Audrain,0.50589563,0.508686805,0.469373387
29009,MO,Barry,0.47108377,0.362308743,0.340116773
29011,MO,Barton,0.707435938,0.565154206,0.486736432
29013,MO,Bates,0.472227141,0.536960802,0.529162747
29015,MO,Benton,0.322823631,0.216672986,0.156944808
29017,MO,Bollinger,0.164962059,0.168904653,0.242797022
29019,MO,Boone,0.827243899,0.780165881,0.736594879
29021,MO,Buchanan,0.743126084,0.812410969,0.791827449
29023,MO,Butler,0.778210117,0.62694413,0.673134952
29025,MO,Caldwell,0.324605064,0.436681223,0.214707461
29027,MO,Callaway,0.532124101,0.503121641,0.472760018
29029,MO,Camden,0.618781248,0.712443189,0.686828911
29031,MO,Cape Girardeau,0.770893273,0.757196749,0.809061489
29033,MO,Carroll,0.304940028,0.419507079,0.431965443
29035,MO,Carter,0.505390836,0.511073254,0.471327573
29037,MO,Cass,0.520939734,0.509063323,0.459760924
29039,MO,Cedar,0.652694177,0.590667454,0.6452538
29041,MO,Chariton,0.128949065,0.263365815,0.258598397
29043,MO,Christian,0.6276693,0.516428894,0.534555174
29045,MO,Clark,0.277777778,0.280622983,0.427411312
29047,MO,Clay,0.696468173,0.678758791,0.661748704
29049,MO,Clinton,0.524333858,0.238072565,0.192409447
29051,MO,Cole,0.761003982,0.719827241,0.758685643
29053,MO,Cooper,0.683994528,0.867152272,0.905848384
29055,MO,Crawford,0.458696468,0.418147606,0.483870968
29057,MO,Dade,0.663305917,0.68343357,0.512360702
29059,MO,Dallas,0.594919388,0.540962914,0.59705057
29061,MO,Daviess,0.124300808,0.247586036,0.601467581
29063,MO,DeKalb,0.243862787,0.247688243,0.391634683
29065,MO,Dent,0.467102629,0.465363648,0.382750702
29067,MO,Douglas,0.372411738,0.293944738,0.369058164
29069,MO,Dunklin,0.666285932,0.547698057,0.531681992
29071,MO,Franklin,0.570017101,0.553015415,0.568973297
29073,MO,Gasconade,0.584681349,0.59618442,0.52742616
29075,MO,Gentry,0.481772924,0.982318271,1.031535514
29077,MO,Greene,0.921152388,0.886399881,0.909044998
29079,MO,Grundy,0.595829196,0.497660993,0.293312476
29081,MO,Harrison,0.684775165,0.570190444,0.451161741
29083,MO,Henry,0.84866893,0.586219336,0.720104415
29085,MO,Hickory,0.11033874,0.112321689,0.207727462
29087,MO,Holt,0.60483871,1.027115859,1.038637308
29089,MO,Howard,0.305530095,0.202901491,0.196001568
29091,MO,Howell,0.752464971,0.693712906,0.663961638
29093,MO,Iron,0.198275007,0.100573268,0.093843844
29095,MO,Jackson,0.761770226,0.711342368,0.733337276
29097,MO,Jasper,0.9479992,0.829250544,0.895005699
29099,MO,Jefferson,0.551170891,0.538699634,0.523965737
29101,MO,Johnson,0.634505566,0.607706478,0.5239619
29103,MO,Knox,0.247586036,0,0
29105,MO,Laclede,0.680349246,0.536238429,0.701537771
29107,MO,Lafayette,0.673771898,0.644725531,0.511909422
29109,MO,Lawrence,0.505965062,0.478113047,0.387997931
29111,MO,Lewis,0,0,0
29113,MO,Lincoln,0.407838263,0.356399242,0.35797724
29115,MO,Linn,0.548761367,0.475963827,0.477478911
29117,MO,Livingston,0.707013575,0.280997541,0.331696962
29119,MO,McDonald,0.392396233,0.216797468,0.217608913
29121,MO,Macon,0.582034534,0.520867244,0.641395677
29123,MO,Madison,0.568920676,0.567214974,0.49200492
29125,MO,Maries,0.332336324,0.226731663,0.109039363
29127,MO,Marion,0.710807833,0.808464269,0.661629
29129,MO,Mercer,0,0.287769784,0.262881178
29131,MO,Miller,0.725689405,0.645734119,0.645942673
29133,MO,Mississippi,0.665729714,0.527664707,0.559205928
29135,MO,Moniteau,0.463852627,0.528680941,0.509651526
29137,MO,Monroe,0.54377379,0.222395196,0.228990153
29139,MO,Montgomery,0.418971007,0.341938793,0.407497963
29141,MO,Morgan,0.337105707,0.146148975,0.438981563
29143,MO,New Madrid,0.452744765,0.57208238,0.479156684
29145,MO,Newton,0.517533684,0.516740614,0.54781388
29147,MO,Nodaway,0.589542424,0.587437867,0.639168229
29149,MO,Oregon,0.290023202,0.291516859,0.453844059
29151,MO,Osage,0.374139479,0.147481749,0.143729788
29153,MO,Ozark,0.213675214,0.429414922,0.104220948
29155,MO,Pemiscot,0.376769471,0.329797175,0.275118301
29157,MO,Perry,0.693629282,0.636706107,0.735255501
29159,MO,Pettis,0.784429083,0.724270298,0.687562236
29161,MO,Phelps,0.753810275,0.686423026,0.688582852
29163,MO,Pike,0.542122953,0.380310768,0.37691148
29165,MO,Platte,0.650254398,0.727769936,0.649043486
29167,MO,Polk,0.629284934,0.457127931,0.577478345
29169,MO,Pulaski,0.585559209,0.430505629,0.432534086
29171,MO,Putnam,0.614754098,0.840512713,0.602651667
29173,MO,Ralls,0.205570973,0.103799045,0.097266803
29175,MO,Randolph,0.429553265,0.431355633,0.512901444
29177,MO,Ray,0.425170068,0.385306961,0.301334481
29179,MO,Reynolds,0.156176792,0.16123831,0.303582271
29181,MO,Ripley,0.442543148,0.522583053,0.424238139
29183,MO,St. Charles,0.770722996,0.703498074,0.709295606
29185,MO,St. Clair,0.105965879,0.107805088,0.10372368
29186,MO,Ste. Genevieve,0.392618767,0.399042298,0.441403664
29187,MO,St. Francois,0.828817341,0.641788241,0.625219208
29189,MO,St. Louis,0.836276907,0.821234815,0.812062177
29195,MO,Saline,0.660501982,0.657289339,0.60137457
29197,MO,Schuyler,0.24473813,0.482625483,0.456516777
29199,MO,Scotland,0,0.208203206,0
29201,MO,Scott,0.514390692,0.465059356,0.383278823
29203,MO,Shannon,0,0,0
29205,MO,Shelby,0,0.158102767,0.159235669
29207,MO,Stoddard,0.438714903,0.412810898,0.469688328
29209,MO,Stone,0.508711688,0.381873727,0.40293835
29211,MO,Sullivan,0.147102089,0.292611558,0.300345397
29213,MO,Taney,1.111595466,0.999521063,0.910194175
29215,MO,Texas,0.40779708,0.366404755,0.385564466
29217,MO,Vernon,0.748129676,0.64464941,0.667843343
29219,MO,Warren,0.558054033,0.317611561,0.430570506
29221,MO,Washington,0.246862785,0.327868852,0.239272611
29223,MO,Wayne,0.319514338,0.322788896,0.519480519
29225,MO,Webster,0.390059066,0.355657693,0.411646862
29227,MO,Worth,0.483091787,0.49652433,0.465116279
29229,MO,Wright,0.441257584,0.502568684,0.374011541
29510,MO,St. Louis,0.821001903,0.830091955,0.927471712
30001,MT,Beaverhead,0.790335328,0.779857398,0.543596434
30003,MT,Big Horn,0.313700886,0.307337687,0.458260139
30005,MT,Blaine,0.770060065,0.462606014,0.609291698
30007,MT,Broadwater,0.436490615,0.208637596,0.173852573
30009,MT,Carbon,0.51266277,0.512505125,0.598324691
30011,MT,Carter,0,0,0
30013,MT,Cascade,0.794815358,0.876146901,0.843139411
30015,MT,Chouteau,0.575594781,0.387071802,0.17262213
30017,MT,Custer,0.719748088,0.714987935,0.765827093
30019,MT,Daniels,1.189060642,1.174398121,1.134429949
30021,MT,Dawson,0.699219205,0.701098387,0.556235399
30023,MT,Deer Lodge,0.902934537,0.454959054,0.322615335
30025,MT,Fallon,1.131221719,0.733944954,0.676589986
30027,MT,Fergus,0.803714949,0.62455389,0.608378237
30029,MT,Flathead,0.905963303,0.836829421,0.755741996
30031,MT,Gallatin,0.813287514,0.918720875,1.006817908
30033,MT,Garfield,0,0,0
30035,MT,Glacier,0.374391614,0.516605166,0.513799178
30037,MT,Golden Valley,0,0,0
30039,MT,Granite,1.039140977,1.389371309,1.303780965
30041,MT,Hill,0.909531894,0.901875902,0.853814722
30043,MT,Jefferson,0.359485935,0.435919791,0.351462965
30045,MT,Judith Basin,0,0,0
30047,MT,Lake,0.533750845,0.699178465,0.65637199
30049,MT,Lewis and Clark,0.814887496,0.726486068,0.730744115
30051,MT,Liberty,1.111728738,0.57208238,0
30053,MT,Lincoln,0.693703308,0.641128386,0.562199734
30055,MT,McCone,1.746216531,1.84729064,1.753360608
30057,MT,Madison,0.677414984,0.536408743,0.391644909
30059,MT,Meagher,0.521648409,1.572327044,1.046572475
30061,MT,Mineral,0.5153311,0.521784503,0.475285171
30063,MT,Missoula,0.727437625,0.727286118,0.717281955
30065,MT,Musselshell,0.671742051,0.434782609,0.425441395
30067,MT,Park,0.748736507,0.690044539,0.905035878
30069,MT,Petroleum,0,0,2.036659878
30071,MT,Phillips,0.759109312,0,0.235294118
30073,MT,Pondera,0.673287325,0.515995872,0.479463001
30075,MT,Powder River,1.761597181,1.802884615,1.726121979
30077,MT,Powell,0.421703683,0.423190859,0.283165794
30079,MT,Prairie,0.946073794,0.902527076,0
30081,MT,Ravalli,0.570762091,0.568870421,0.494437577
30083,MT,Richland,1.208924058,1.073767851,0.888625592
30085,MT,Roosevelt,0.395295978,0.388236436,0.379975302
30087,MT,Rosebud,0.547885163,0.43205876,0.4264847
30089,MT,Sanders,0.635901163,0.630857967,0.34965035
30091,MT,Sheridan,0.599520384,0.61671292,0.867052023
30093,MT,Silver Bow,0.981896287,1.062247716,0.988860774
30095,MT,Stillwater,0.347624565,0.227634874,0.21903406
30097,MT,Sweet Grass,0,0.272702482,0.276014353
30099,MT,Teton,0.324622626,0,0
30101,MT,Toole,0.60132291,0.388274122,0.381752243
30103,MT,Treasure,1.529051988,0,0
30105,MT,Valley,1.163805644,1.181509378,1.335648457
30107,MT,Wheatland,0,0.489236791,0
30109,MT,Wibaux,0,1.114827202,1.015228426
30111,MT,Yellowstone,0.814012439,0.80112157,0.779641365
31001,NE,Adams,0.912603048,0.840235266,0.89697591
31003,NE,Antelope,0.598802395,0.450992183,0.453240671
31005,NE,Arthur,0,0,0
31007,NE,Banner,0,0,0
31009,NE,Blaine,0,0,0
31011,NE,Boone,0.725952813,0.368527732,0.184774575
31013,NE,Box Butte,0.724637681,0.459094665,0.351401212
31015,NE,Boyd,0,0,0
31017,NE,Brown,0.315159155,0,0
31019,NE,Buffalo,0.957961102,0.87309556,0.835296637
31021,NE,Burt,0.28551035,0.288933834,0.294031167
31023,NE,Butler,0.238265428,0.119047619,0.241341861
31025,NE,Cass,0.470219436,0.549342751,0.436715896
31027,NE,Cedar,0.351658657,0.23917723,0.114547537
31029,NE,Chase,0.271223217,0.551724138,0.249314385
31031,NE,Cherry,0.881523272,0.730727073,0.694323902
31033,NE,Cheyenne,0.707642539,0.720164609,0.901984366
31035,NE,Clay,0.158328056,0.161160355,0
31037,NE,Colfax,0.301235064,0.290360046,0.282645562
31039,NE,Cuming,0.431406385,0.766535261,0.653523581
31041,NE,Custer,0.092404361,0.185459941,0.183435752
31043,NE,Dakota,0.589593672,0.677933272,0.669440061
31045,NE,Dawes,1.13999088,0.686891815,0.761200522
31047,NE,Dawson,0.686092501,0.717817834,0.779071675
31049,NE,Deuel,0,0,0
31051,NE,Dixon,0.321027287,0.159007791,0
31053,NE,Dodge,0.752991048,0.785634119,0.815815952
31055,NE,Douglas,0.782236593,0.742847399,0.724001212
31057,NE,Dundy,0.504032258,0.510986203,0.506072874
31059,NE,Fillmore,0.82877507,0.6709158,0.340947835
31061,NE,Franklin,0.319897633,0,0.311817898
31063,NE,Frontier,0,0,0
31065,NE,Furnas,0.644468314,0.438981563,0.404612583
31067,NE,Gage,0.520133501,0.529731161,0.544687032
31069,NE,Garden,0,0.575043128,0.483325278
31071,NE,Garfield,0.580046404,0.585137507,0.492125984
31073,NE,Gosper,0,0,0.497512438
31075,NE,Grant,0,0,0
31077,NE,Greeley,0,0,0
31079,NE,Hall,0.704161777,0.695809487,0.672528877
31081,NE,Hamilton,0.214845848,0.215517241,0.330797221
31083,NE,Harlan,0.592943967,0.61842919,0.58530875
31085,NE,Hayes,1.037344398,1.042752868,0
31087,NE,Hitchcock,0,0,0
31089,NE,Holt,0.390510593,0.499450604,0.480815463
31091,NE,Hooker,1.385041551,1.383125864,1.371742112
31093,NE,Howard,0.154774803,0.155207202,0.157678966
31095,NE,Jefferson,1.073249262,0.552638851,0.531985636
31097,NE,Johnson,0,0,0.383803493
31099,NE,Kearney,0.152137532,0.464396285,0.455373406
31101,NE,Keith,1.375,1.159793814,1.084206722
31103,NE,Keya Paha,0,0,0
31105,NE,Kimball,0.55417013,0.559284116,0.529801325
31107,NE,Knox,0,0,0.116618076
31109,NE,Lancaster,0.911301229,0.870241643,0.893719807
31111,NE,Lincoln,0.620627398,0.700869078,0.719384649
31113,NE,Logan,0,1.366120219,0
31115,NE,Loup,0,0,0
31117,NE,McPherson,0,0,0
31119,NE,Madison,0.878194432,0.898420519,0.916091724
31121,NE,Merrick,0.791243571,0.782676755,0.646663218
31123,NE,Morrill,1.199520192,1.425371615,0.800320128
31125,NE,Nance,0.282565697,0.289017341,0.267379679
31127,NE,Nemaha,0.719942405,0.729288215,0.686813187
31129,NE,Nuckolls,0,0,0.223313979
31131,NE,Otoe,0.77309625,0.591560405,0.506393214
31133,NE,Pawnee,0.744601638,0.765110941,0.731261426
31135,NE,Perkins,0,0,0
31137,NE,Phelps,0.875848478,0.885739593,0.871080139
31139,NE,Pierce,0.414135837,0.278396437,0.277161863
31141,NE,Platte,0.691715139,0.645855759,0.674991563
31143,NE,Polk,0.192938453,0.196889151,0.375798572
31145,NE,Red Willow,0.845229151,0.938878978,0.906453952
31147,NE,Richardson,0.602482227,0.615384615,0.599161174
31149,NE,Rock,0,0,0
31151,NE,Saline,0.723536647,0.50461361,0.348553503
31153,NE,Sarpy,0.53333698,0.592818428,0.578244474
31155,NE,Saunders,0.397258913,0.39886324,0.383380457
31157,NE,Scotts Bluff,0.961802693,0.813780008,0.944822373
31159,NE,Seward,0.54624909,0.546083369,0.538825361
31161,NE,Sheridan,0.55534987,0.569908815,0.741839763
31163,NE,Sherman,0,0,0
31165,NE,Sioux,0,0,0
31167,NE,Stanton,0.157579578,0.158453494,0.162469537
31169,NE,Thayer,0,0.199880072,0.19379845
31171,NE,Thomas,0,0,0
31173,NE,Thurston,0.550584997,0.410621407,0.428204396
31175,NE,Valley,0.472143532,0.973709834,0.711237553
31177,NE,Washington,0.403042974,0.456435744,0.59127864
31179,NE,Wayne,0.971922246,0.973078171,0.946969697
31181,NE,Webster,0.55959709,0.291460216,0.264900662
31183,NE,Wheeler,0,0,0
31185,NE,York,0.914076782,0.939510009,0.947107679
32001,NV,Churchill,0.566045364,0.602482227,0.48707229
32003,NV,Clark,0.853350447,0.832968089,0.805086359
32005,NV,Douglas,0.699071546,0.725849023,0.61852152
32007,NV,Elko,0.680952482,0.626357107,0.707199289
32009,NV,Esmeralda,0,0,0
32011,NV,Eureka,0.651041667,0.585823081,1.01061142
32013,NV,Humboldt,0.454106829,0.383351588,0.478040036
32015,NV,Lander,0.196656834,0.193836015,0.171203561
32017,NV,Lincoln,0.448933782,0.417188152,0.188288458
32019,NV,Lyon,0.382372622,0.436921791,0.3855719
32021,NV,Mineral,0.841573743,0.429000429,0.435445243
32023,NV,Nye,0.476547076,0.406926798,0.530552928
32027,NV,Pershing,0.313676286,0.477251034,0.445500446
32029,NV,Storey,0.233590283,0.22517451,0
32031,NV,Washoe,0.856436192,0.812400559,0.805712809
32033,NV,White Pine,0.219538968,0.326512843,0.396118043
32510,NV,Carson City,0.94533423,0.888067276,0.883854326
33001,NH,Belknap,0.917626624,0.717102904,0.797037677
33003,NH,Carroll,0.877247948,1.023819473,0.986545203
33005,NH,Cheshire,0.529407967,0.532156532,0.585038613
33007,NH,Coos,0.742643191,0.698701051,0.703622124
33009,NH,Grafton,0.864758744,0.753265115,0.742215175
33011,NH,Hillsborough,0.742431052,0.734160126,0.724428423
33013,NH,Merrimack,0.699940774,0.744611628,0.695870486
33015,NH,Rockingham,0.966534989,1.019126158,1.026309304
33017,NH,Strafford,0.622455916,0.671580804,0.678201474
33019,NH,Sullivan,0.561337855,0.491895437,0.552206525
34001,NJ,Atlantic,0.759413955,0.680867978,0.747253388
34003,NJ,Bergen,0.853596849,0.804244624,0.796922955
34005,NJ,Burlington,0.795404133,0.726281528,0.738473584
34007,NJ,Camden,0.763198012,0.739554993,0.7287025
34009,NJ,Cape May,1.820062048,1.852410736,1.863334748
34011,NJ,Cumberland,0.694971751,0.627595169,0.655654222
34013,NJ,Essex,0.703383914,0.656147518,0.648294501
34015,NJ,Gloucester,0.646726515,0.634657837,0.581105761
34017,NJ,Hudson,0.853443551,0.784380624,0.764163537
34019,NJ,Hunterdon,0.655585978,0.684436378,0.663865415
34021,NJ,Mercer,0.748482397,0.742718897,0.724671242
34023,NJ,Middlesex,0.742469513,0.741079852,0.728307073
34025,NJ,Monmouth,0.798707093,0.748325195,0.77810529
34027,NJ,Morris,0.897873112,0.826991022,0.78387639
34029,NJ,Ocean,0.680783343,0.693768978,0.699036365
34031,NJ,Passaic,0.726799393,0.669001053,0.681265401
34033,NJ,Salem,0.606235128,0.572789485,0.500743528
34035,NJ,Somerset,0.704609581,0.734239099,0.77563998
34037,NJ,Sussex,0.59354226,0.555857012,0.565591818
34039,NJ,Union,0.631087202,0.605973109,0.628366581
34041,NJ,Warren,0.884358703,0.793520495,0.729192627
35001,NM,Bernalillo,0.780821373,0.778177415,0.800336231
35003,NM,Catron,0.2891845,0.29044438,0
35005,NM,Chaves,0.4805459,0.565842004,0.591895584
35006,NM,Cibola,0.551288177,0.517828081,0.50618266
35007,NM,Colfax,1.138260738,1.099159928,0.806451613
35009,NM,Curry,0.687239514,0.653050195,0.684807348
35011,NM,De Baca,0.534473544,0.549752611,1.028277635
35013,NM,Dona Ana,0.544890391,0.566808288,0.566484705
35015,NM,Eddy,0.604807242,0.607141502,0.609395775
35017,NM,Grant,0.535296086,0.601946293,0.646698434
35019,NM,Guadalupe,0.680580762,0.707380335,0.432994155
35021,NM,Harding,0,0,0
35023,NM,Hidalgo,0.598205384,0.790982796,0.617156964
35025,NM,Lea,0.672970734,0.664098818,0.611405775
35027,NM,Lincoln,0.768049155,0.904073087,0.977803853
35028,NM,Los Alamos,0.539199827,0.442624765,0.439029744
35029,NM,Luna,0.634328358,0.628605236,0.632886357
35031,NM,McKinley,0.643786034,0.638180194,0.583731538
35033,NM,Mora,0.198255353,0.202634245,0.209511837
35035,NM,Otero,0.489685022,0.537966171,0.547920186
35037,NM,Quay,0.89047195,0.897162723,0.775537337
35039,NM,Rio Arriba,0.539506597,0.614582821,0.568659447
35041,NM,Roosevelt,0.525099769,0.531434341,0.538002543
35043,NM,Sandoval,0.466797936,0.460361304,0.439449124
35045,NM,San Juan,0.64601068,0.708928471,0.631825273
35047,NM,San Miguel,0.701606679,0.49429792,0.477799393
35049,NM,Santa Fe,0.558000684,0.610037144,0.645391629
35051,NM,Sierra,0.641128386,0.776036008,0.586117391
35053,NM,Socorro,0.550964187,0.49745744,0.671403793
35055,NM,Taos,0.822420447,0.952169359,0.972142054
35057,NM,Torrance,0.361947276,0.424886191,0.550627103
35059,NM,Union,0.268961807,0.523971706,0.676742612
35061,NM,Valencia,0.587749619,0.548599015,0.58388478
36001,NY,Albany,0.97570462,1.005752907,1.031080658
36003,NY,Allegany,0.386312344,0.427202636,0.430521957
36005,NY,Bronx,0.432452881,0.576116431,0.625717492
36007,NY,Broome,0.748802429,0.775831064,0.839065271
36009,NY,Cattaraugus,0.610569075,0.552146469,0.52610482
36011,NY,Cayuga,0.638042336,0.666448709,0.614512529
36013,NY,Chautauqua,0.611876371,0.666651686,0.692129078
36015,NY,Chemung,0.658656794,0.633979011,0.652859072
36017,NY,Chenango,0.35203004,0.375345713,0.3591524
36019,NY,Clinton,0.488609296,0.453331373,0.524742205
36021,NY,Columbia,0.561942072,0.584244864,0.559552358
36023,NY,Cortland,0.683045971,0.666722227,0.628000729
36025,NY,Delaware,0.58331713,0.615195325,0.630795433
36027,NY,Dutchess,0.627109641,0.677880652,0.718123215
36029,NY,Erie,0.741403666,0.759969513,0.794093426
36031,NY,Essex,0.73964497,0.530701056,0.587019218
36033,NY,Franklin,0.515035062,0.517165931,0.562549708
36035,NY,Fulton,0.762596459,0.690243947,0.652410294
36037,NY,Genesee,0.636187005,0.535701942,0.483389729
36039,NY,Greene,0.610128127,0.592477578,0.653674878
36041,NY,Hamilton,1.196172249,0.812512696,0.834550386
36043,NY,Herkimer,0.608652475,0.610579086,0.592269327
36045,NY,Jefferson,0.830811228,0.791785645,0.788737172
36047,NY,Kings,0.43871982,0.631452325,0.732830697
36049,NY,Lewis,0.455892409,0.458768207,0.443262411
36051,NY,Livingston,0.64952553,0.604412209,0.583986476
36053,NY,Madison,0.770888949,0.600394545,0.558849588
36055,NY,Monroe,0.695291317,0.680111707,0.716177703
36057,NY,Montgomery,0.843517261,0.678788876,0.701177979
36059,NY,Nassau,0.72428368,0.783834735,0.866534368
36061,NY,New York,1.244115524,1.381169685,1.54873941
36063,NY,Niagara,0.648983803,0.647846493,0.648115142
36065,NY,Oneida,0.515267506,0.532366129,0.580484619
36067,NY,Onondaga,0.777138013,0.732265648,0.783793044
36069,NY,Ontario,0.712676002,0.785612873,0.810873071
36071,NY,Orange,0.587412885,0.612725926,0.669561877
36073,NY,Orleans,0.495633703,0.404271004,0.422317113
36075,NY,Oswego,0.494054873,0.551999143,0.605425925
36077,NY,Otsego,0.610991414,0.649329567,0.581423519
36079,NY,Putnam,0.646386297,0.674960963,0.620415679
36081,NY,Queens,0.555365556,0.686258189,0.773628822
36083,NY,Rensselaer,0.676136876,0.675063167,0.715204367
36085,NY,Richmond,0.488760578,0.524678177,0.633413183
36087,NY,Rockland,0.666655444,0.782881871,0.818637001
36089,NY,St. Lawrence,0.483603117,0.464840724,0.510341123
36091,NY,Saratoga,0.619627391,0.640708142,0.756059797
36093,NY,Schenectady,0.678696902,0.729452122,0.767454759
36095,NY,Schoharie,0.53238131,0.412318818,0.460433421
36097,NY,Schuyler,0.475611689,0.373931624,0.59909591
36099,NY,Seneca,0.583498658,0.558019325,0.539803398
36101,NY,Steuben,0.466659753,0.455712984,0.484686923
36103,NY,Suffolk,0.683322176,0.72506956,0.817978991
36105,NY,Sullivan,0.602070599,0.685762515,0.754226268
36107,NY,Tioga,0.39680965,0.419463087,0.509374449
36109,NY,Tompkins,0.637367672,0.697589876,0.747127002
36111,NY,Ulster,0.666556492,0.7164903,0.778303955
36113,NY,Warren,0.835815452,0.923948441,1.032948003
36115,NY,Washington,0.479409368,0.525871273,0.617430539
36117,NY,Wayne,0.535349452,0.624376992,0.65285329
36119,NY,Westchester,0.643380314,0.730154546,0.797155348
36121,NY,Wyoming,0.549700055,0.603893908,0.500667557
36123,NY,Yates,0.285306705,0.367617025,0.432152118
37001,NC,Alamance,0.773352483,0.764841246,0.769777743
37003,NC,Alexander,0.467174146,0.380672703,0.404454391
37005,NC,Alleghany,0.45607954,0.456037942,0.542888165
37007,NC,Anson,0.436611892,0.478927203,0.450975234
37009,NC,Ashe,0.667059054,0.619866729,0.589470582
37011,NC,Avery,0.560821042,0.501896052,0.682904621
37013,NC,Beaufort,0.654264716,0.560175809,0.608081189
37015,NC,Bertie,0.308308926,0.361850607,0.335345406
37017,NC,Bladen,0.680693069,0.618371827,0.572606505
37019,NC,Brunswick,0.732020376,0.709869048,0.708466171
37021,NC,Buncombe,0.881744797,0.82090455,0.907136555
37023,NC,Burke,0.630438943,0.591861348,0.594033266
37025,NC,Cabarrus,0.737372496,0.812899555,0.727400974
37027,NC,Caldwell,0.730874403,0.738293666,0.69178955
37029,NC,Camden,0.212156572,0.308324769,0.199720391
37031,NC,Carteret,0.742097452,0.853732363,0.846036246
37033,NC,Caswell,0.301295571,0.217353504,0.256377388
37035,NC,Catawba,0.835840856,0.829536528,0.804249551
37037,NC,Chatham,0.423514847,0.355091706,0.467326116
37039,NC,Cherokee,1.056324744,0.836279317,0.735456351
37041,NC,Chowan,0.678518116,0.744047619,0.942570524
37043,NC,Clay,0.196966713,0.290331946,0.284010224
37045,NC,Cleveland,0.712055093,0.695046034,0.666741889
37047,NC,Columbus,0.740644731,0.866822818,0.918353202
37049,NC,Craven,0.67307991,0.71045073,0.792090546
37051,NC,Cumberland,0.770915122,0.76140441,0.76334703
37053,NC,Currituck,1.00548829,0.908490254,1.085368399
37055,NC,Dare,1.969487639,1.953580592,1.836359927
37057,NC,Davidson,0.49345689,0.441412014,0.516297166
37059,NC,Davie,0.542981958,0.507001449,0.529457066
37061,NC,Duplin,0.553741575,0.52654343,0.487051157
37063,NC,Durham,0.91477717,0.900981068,0.951015392
37065,NC,Edgecombe,0.668691848,0.55927333,0.481790118
37067,NC,Forsyth,0.689734452,0.678460007,0.68741689
37069,NC,Franklin,0.384554878,0.465983225,0.457965325
37071,NC,Gaston,0.662173114,0.689133702,0.719698982
37073,NC,Gates,0.085200648,0.084976207,0
37075,NC,Graham,0.758054327,0.499937508,0.454442172
37077,NC,Granville,0.568828214,0.572529017,0.616913432
37079,NC,Greene,0.145095763,0.242036983,0.185563184
37081,NC,Guilford,0.838846779,0.809805938,0.815701857
37083,NC,Halifax,0.616187611,0.787805504,0.793753346
37085,NC,Harnett,0.497210099,0.475116836,0.477963373
37087,NC,Haywood,0.652891249,0.665394246,0.679636395
37089,NC,Henderson,0.536587305,0.569119023,0.574462368
37091,NC,Hertford,0.730303291,0.601297084,0.695780297
37093,NC,Hoke,0.331024047,0.265792505,0.263841533
37095,NC,Hyde,0.192529842,0.191901746,0.343524562
37097,NC,Iredell,0.76596981,0.803019861,0.78162802
37099,NC,Jackson,1.015172717,0.704778943,0.670224649
37101,NC,Johnston,0.707384843,0.670523661,0.712651004
37103,NC,Jones,0.199381916,0.297885016,0.399201597
37105,NC,Lee,0.691610761,0.76061974,0.78295207
37107,NC,Lenoir,0.723652858,0.744852537,0.876320801
37109,NC,Lincoln,0.686454872,0.631221809,0.658794912
37111,NC,McDowell,0.527607643,0.500136401,0.576445548
37113,NC,Macon,0.887257152,0.812445461,0.645653578
37115,NC,Madison,0.49402233,0.39135114,0.288239816
37117,NC,Martin,0.5501714,0.728456957,0.70306038
37119,NC,Mecklenburg,0.802936321,0.791341,0.770881844
37121,NC,Mitchell,0.509781431,0.703594729,0.647458725
37123,NC,Montgomery,0.546169531,0.504595423,0.578306285
37125,NC,Moore,0.543074035,0.516303724,0.581967947
37127,NC,Nash,0.88003606,0.844389559,0.801115319
37129,NC,New Hanover,0.894388501,0.938052644,0.9069349
37131,NC,Northampton,0.241580905,0.198649186,0.274060202
37133,NC,Onslow,0.684542182,0.670272269,0.728915696
37135,NC,Orange,0.66544268,0.681731909,0.677691429
37137,NC,Pamlico,0.724287784,0.724521011,0.681973176
37139,NC,Pasquotank,0.759413047,0.649381885,0.737173187
37141,NC,Pender,0.543051952,0.55366757,0.561808274
37143,NC,Perquimans,0.241041298,0.23558976,0.296581894
37145,NC,Person,0.589843959,0.743356253,0.681181724
37147,NC,Pitt,0.867576307,0.917909932,0.870662756
37149,NC,Polk,0.52252064,0.467411062,0.444312796
37151,NC,Randolph,0.538336755,0.51353842,0.519816238
37153,NC,Richmond,0.544188071,0.5003263,0.53635408
37155,NC,Robeson,0.563459642,0.563449857,0.501782064
37157,NC,Rockingham,0.597533815,0.563673416,0.632172208
37159,NC,Rowan,0.466006976,0.546882768,0.521667307
37161,NC,Rutherford,0.538801642,0.599227312,0.518226776
37163,NC,Sampson,0.523029131,0.502252288,0.470706373
37165,NC,Scotland,0.549043292,0.606194203,0.669250718
37167,NC,Stanly,0.709663248,0.702411613,0.676277505
37169,NC,Stokes,0.34759184,0.390032503,0.423352102
37171,NC,Surry,0.901200677,0.717280953,0.800390699
37173,NC,Swain,1.423754215,1.342882722,1.281777398
37175,NC,Transylvania,0.767741505,0.728404463,0.548446069
37177,NC,Tyrrell,0.240442414,0,0.458295142
37179,NC,Union,0.536646448,0.553751668,0.608382044
37181,NC,Vance,0.698486612,0.719992568,0.684220981
